9,13,15,17,17,20,20,20,21,21,21,22,23,25,25,27,27,27,29,29,30,30,30,33,33,33,36,43,43,52
12,15,15,15,15,17,20,20,23,24,24,26,29,31,32,33,33,34,35,36,36,38,39,41,41,43,43,46,47,48
9,12,12,12,13,13,13,15,20,20,21,22,22,22,28,28,31,34,34,36,36,44,48,49,52,53,53,57,57,57
8,10,11,11,15,15,16,22,24,25,25,25,26,28,29,29,29,30,32,32,32,32,34,36,36,36,36,36,37,38
5,9,10,10,11,14,14,14,15,16,16,17,17,19,22,22,23,23,25,28,33,34,35,35,36,36,38,39,40,42
7,7,8,8,9,10,10,10,11,11,12,13,14,15,17,19,28,33,34,35,38,39,39,41,43,48,48,53,54,56
8,8,11,13,13,13,13,13,13,13,13,13,14,19,23,24,24,30,32,37,43,45,45,47,50,50,52,53,54,54
8,9,11,11,12,13,14,18,18,19,21,21,24,24,25,27,34,36,38,38,40,42,44,46,46,48,49,50,50,50
9,9,9,9,13,17,17,21,29,29,30,30,30,32,34,34,38,39,39,42,42,43,46,46,46,47,48,48,48,48
8,8,9,11,12,15,17,17,19,20,20,21,22,24,25,26,26,26,26,26,27,27,27,27,27,28,29,31,31,31
7,7,7,7,9,9,10,13,17,20,20,20,20,22,28,28,28,28,31,32,32,32,32,32,32,32,32,35,39,39
10,11,11,13,16,17,17,19,20,20,23,25,27,27,27,34,36,36,37,38,39,43,45,45,47,49,49,51,53,56
10,14,14,18,19,21,21,22,22,24,24,26,29,29,29,29,30,30,41,43,43,43,43,44,44,50,52,52,53,53
9,13,16,16,16,16,24,25,27,28,28,28,28,29,29,29,30,30,31,32,32,34,35,36,37,37,41,42,45,45
9,9,9,9,9,10,12,12,13,16,17,17,20,24,25,26,29,30,35,39,40,41,42,45,45,45,46,48,50,50
8,9,10,10,10,10,13,13,13,13,14,17,18,19,21,22,23,23,24,24,24,25,26,26,28,28,28,28,29,29
8,10,10,11,11,11,11,14,18,21,22,22,23,24,26,26,26,28,32,36,40,41,43,43,44,45,46,48,52,52
9,10,11,12,13,15,19,19,22,23,24,24,24,25,26,27,27,27,27,27,30,32,32,33,36,36,37,38,38,38
7,12,14,14,14,14,16,17,19,20,21,23,24,25,26,27,28,28,30,31,31,31,32,34,34,35,35,36,36,38
9,10,12,14,14,15,16,17,18,18,21,21,22,23,23,25,27,29,30,33,35,35,35,35,36,37,37,37,41,43
8,8,8,8,9,10,10,10,16,17,17,17,22,22,22,22,23,24,25,25,25,26,26,27,29,29,32,32,32,34
7,7,12,12,14,15,18,19,19,19,20,22,23,24,25,27,27,29,32,36,40,41,43,49,57,58,60,63,64,64
7,7,9,10,12,13,13,13,19,19,20,22,22,22,26,27,28,29,30,31,32,33,33,35,36,36,38,39,41,41
9,9,10,12,13,15,15,15,15,16,17,20,21,26,31,31,36,41,42,43,56,57,60,60,61,61,61,61,62,62
6,7,8,9,11,11,12,12,13,13,13,13,14,14,14,14,14,14,15,15,16,16,17,20,20,20,21,23,24,25
7,8,8,8,8,8,9,9,11,14,18,21,22,22,23,23,23,23,23,23,23,23,24,25,27,27,27,28,29,29
8,9,12,16,19,20,21,21,24,25,28,29,32,34,34,34,36,36,38,40,40,41,41,43,45,47,48,49,50,53
8,9,9,9,13,14,15,16,17,18,18,18,20,20,20,23,26,26,27,28,32,33,35,35,36,37,39,39,42,43
7,7,9,11,12,12,13,14,14,14,14,19,19,20,20,22,22,24,25,25,29,29,30,34,35,36,36,36,36,37
9,10,10,10,10,11,11,11,12,15,17,18,18,18,21,21,33,33,35,38,47,50,52,52,53,54,54,54,55,55
12,13,16,16,16,18,18,18,19,19,19,21,23,25,27,28,29,29,32,32,33,33,33,33,34,35,38,38,39,41
5,8,10,11,11,11,12,12,14,14,15,17,17,21,22,23,24,25,26,26,26,27,28,35,42,42,42,45,47,49
4,7,9,10,11,11,11,12,12,14,14,14,14,14,14,16,19,19,20,22,22,23,24,28,30,31,32,34,35,35
